id,status,authenticated,latitude,longitude,event_type,event_cause,corridor,zone,veh_type,start_datetime,hour,weekday,weekday_name,month,month_name,is_peak_hour,priority,priority_high,requires_road_closure,closed_datetime,duration_minutes,duration_bucket,junction,police_station,has_cargo_data,has_truck_age,has_junction,is_authenticated,cargo_material,reason_breakdown,age_of_truck,address
FKID003125,closed,True,12.9563433,77.5476767,unplanned,vehicle_breakdown,Mysore Road,Unknown,bmtc_bus,2024-03-27 06:24:51.340000+00:00,6,2,Wednesday,3,March,1,High,1,0,,,,unmapped,Byatarayanapura,0,0,0,1,,,,"Mysore Road, Corporation Layout, Kasturba Nagar, Bengaluru, Karnataka. Pin-560026 (India)"
FKID003126,closed,True,12.9931198,77.5848134,unplanned,vehicle_breakdown,Bellary Road 1,Unknown,private_car,2024-03-27 06:00:00.286000+00:00,6,2,Wednesday,3,March,1,High,1,0,,,,unmapped,High ground,0,0,0,1,,,,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID003127,closed,True,12.8441817,77.5766517,planned,public_event,Non-corridor,Unknown,N/A,2024-03-27 10:13:14.811000+00:00,10,2,Wednesday,3,March,1,Low,0,1,,,,unmapped,Thalagattapura,0,0,0,1,,,,"Unnamed Road, Pillaganahalli, Bengaluru, Karnataka. Pin-560083 (India)"
FKID003128,closed,True,13.0264007,77.54401948,unplanned,vehicle_breakdown,Tumkur Road,Unknown,ksrtc_bus,2024-03-27 03:58:30.525000+00:00,3,2,Wednesday,3,March,0,High,1,0,,,,unmapped,Yeshwanthpura,0,0,0,1,,,,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
FKID003129,closed,True,12.9724548,77.6990034,unplanned,vehicle_breakdown,ORR East 2,Unknown,lcv,2024-03-27 03:48:08.762000+00:00,3,2,Wednesday,3,March,0,High,1,0,,,,unmapped,HAL Old Airport,0,0,0,1,,,,"Outer Ring Road, Kartik Layout, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)"
FKID003130,closed,True,12.97326156,77.57768172,planned,construction,Non-corridor,Unknown,N/A,2024-02-15 12:05:46+00:00,12,3,Thursday,2,February,0,Low,0,1,,,,unmapped,Upparpet,0,0,0,1,,,,"Hospital Road, Balepet, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India"
FKID003131,closed,True,13.0142433,77.6618833,unplanned,vehicle_breakdown,ORR North 1,Unknown,others,2024-03-27 18:49:12.452000+00:00,18,2,Wednesday,3,March,1,High,1,0,2024-03-27 19:25:02.231602+00:00,35.82966003333333,Fast,unmapped,Banaswadi,0,0,0,1,,,,"MBT Road, Keerthi Royal, Oble Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
FKID003132,closed,True,12.9966828,77.5848333,unplanned,vehicle_breakdown,Bellary Road 1,Unknown,private_bus,2024-03-27 19:33:35.791000+00:00,19,2,Wednesday,3,March,1,High,1,0,2024-03-27 19:56:45.036029+00:00,23.154083816666667,Fast,unmapped,High ground,0,0,0,1,,,,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
FKID003133,closed,True,12.9687789,77.7015288,planned,construction,ORR East 2,Unknown,N/A,2024-03-27 20:41:26.159000+00:00,20,2,Wednesday,3,March,1,High,1,0,,,,unmapped,HAL Old Airport,0,0,0,1,,,,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
FKID003134,closed,True,12.9544642,77.7005552,unplanned,pot_holes,Varthur Road,Unknown,N/A,2024-03-27 20:01:01.314000+00:00,20,2,Wednesday,3,March,1,High,1,0,2024-03-28 20:45:09.030560+00:00,1484.1286093333333,Slow,unmapped,HAL Old Airport,0,0,0,1,,,,"Marathahalli Underpass, MSR Tech Zone, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
FKID003135,closed,True,12.9572691,77.5518103,unplanned,vehicle_breakdown,Mysore Road,Unknown,private_car,2024-03-27 21:30:59.390000+00:00,21,2,Wednesday,3,March,1,High,1,0,,,,unmapped,Byatarayanapura,0,0,0,1,,,,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)"
FKID003136,closed,True,12.9556387,77.7186386,unplanned,vehicle_breakdown,Varthur Road,Unknown,heavy_vehicle,2024-03-27 19:08:52.758000+00:00,19,2,Wednesday,3,March,1,High,1,0,,,,unmapped,Whitefield,0,0,0,1,,,,"HAL Airport Road, DSR Vertex Apex, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)"
FKID003137,closed,True,13.0475167,77.5780073,unplanned,vehicle_breakdown,ORR North 2,Unknown,heavy_vehicle,2024-03-27 19:09:14.176000+00:00,19,2,Wednesday,3,March,1,High,1,0,,,,unmapped,Kodigehalli,0,0,0,1,,,,"Outer Ring Road, Sapthagiri Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
FKID003138,closed,True,12.9725013,77.6196495,unplanned,vehicle_breakdown,Old Madras Road,Unknown,others,2024-03-27 21:43:25.072000+00:00,21,2,Wednesday,3,March,1,High,1,0,2024-03-27 21:56:52.538229+00:00,13.457770483333332,Fast,unmapped,Halasur,0,0,0,1,,,,"Old Madras Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID003139,closed,True,12.8958522,77.6259807,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-27 21:48:16.071000+00:00,21,2,Wednesday,3,March,1,Low,0,0,,,,unmapped,Madiwala,0,0,0,1,,,,"6th Main Road, Smt Ramakka Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
FKID003140,active,True,12.958154,77.533786,unplanned,others,West of Chord Road,Unknown,N/A,2024-03-27 22:35:34.132000+00:00,22,2,Wednesday,3,March,0,High,1,0,,,,unmapped,Vijayanagara,0,0,0,1,,,,"Chord Road, Attiguppe, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
FKID003141,closed,True,12.9879573,77.5742432,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-27 21:59:05.974000+00:00,21,2,Wednesday,3,March,1,Low,0,0,2024-03-27 22:50:51.741656+00:00,51.76279426666667,Fast,unmapped,Sheshadripuram,0,0,0,1,,,,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
FKID003142,active,True,12.958109,77.5338698,unplanned,others,West of Chord Road,Unknown,N/A,2024-03-27 22:34:52.391000+00:00,22,2,Wednesday,3,March,0,High,1,0,,,,unmapped,Vijayanagara,0,0,0,1,,,,"Chord Road, Attiguppe, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
FKID003143,closed,True,13.0011265,77.616034,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-27 20:59:12.882000+00:00,20,2,Wednesday,3,March,1,Low,0,0,,,,unmapped,Pulikeshinagar(F.Town),0,0,0,1,,,,"Kumara Swamy Naidu Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
FKID003144,closed,True,12.9641668,77.5800257,unplanned,vehicle_breakdown,Mysore Road,Unknown,lcv,2024-03-27 21:19:15.075000+00:00,21,2,Wednesday,3,March,1,High,1,0,,,,unmapped,Halasuru Gate,0,0,0,1,,,,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
FKID003145,active,True,13.0019662,77.6119643,unplanned,pot_holes,Non-corridor,Unknown,N/A,2024-03-27 22:50:21.970000+00:00,22,2,Wednesday,3,March,0,Low,0,0,,,,unmapped,K.G. Halli,0,0,0,1,,,,"Bore Bank Road, Puttanna Junction, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
FKID003146,closed,True,12.95798,77.5338267,unplanned,others,West of Chord Road,Unknown,N/A,2024-03-27 22:38:58.450000+00:00,22,2,Wednesday,3,March,0,High,1,0,2024-04-06 23:08:36.506216+00:00,14429.634270266666,Slow,unmapped,Byatarayanapura,0,0,0,1,,,,"Chord Road, Attiguppe, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
FKID003147,closed,True,12.9855084,77.5249762,unplanned,vehicle_breakdown,Magadi Road,Unknown,heavy_vehicle,2024-03-27 23:15:04.847000+00:00,23,2,Wednesday,3,March,0,High,1,0,,,,unmapped,Kamakshipalya,0,0,0,1,,,,"Magadi Main Road, Vinayaka Nagar, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)"
FKID003148,closed,True,12.9276054,77.6210679,unplanned,vehicle_breakdown,IRR(Thanisandra road),Unknown,bmtc_bus,2024-03-28 01:22:36.518000+00:00,1,3,Thursday,3,March,0,High,1,0,2024-03-28 01:41:23.770791+00:00,18.787546516666666,Fast,unmapped,Adugodi,0,0,0,1,,,,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
FKID003149,closed,True,12.9640277,77.583566,unplanned,vehicle_breakdown,Mysore Road,Unknown,others,2024-03-27 21:28:51.026000+00:00,21,2,Wednesday,3,March,1,High,1,0,,,,unmapped,Halasuru Gate,0,0,0,1,,,,"1st Cross Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
FKID003150,closed,True,12.9800149,77.602535,unplanned,vehicle_breakdown,CBD 1,Unknown,private_car,2024-03-28 01:36:14.353000+00:00,1,3,Thursday,3,March,0,High,1,0,2024-03-28 02:20:53.594335+00:00,44.654022250000004,Fast,unmapped,Shivajinagar,0,0,0,1,,,,"Central Street, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID003151,closed,True,13.0092612,77.583788,unplanned,vehicle_breakdown,Bellary Road 1,Unknown,lcv,2024-03-28 03:15:19.766000+00:00,3,3,Thursday,3,March,0,High,1,0,,,,unmapped,Sadashivanagar,0,0,0,1,,,,"Sri Ramana Maharshi Road, Palace Ground, Jayamahal, Bengaluru, Karnataka. Pin-560080 (India)"
FKID003152,closed,True,12.94095523,77.696044,unplanned,vehicle_breakdown,ORR East 1,Unknown,others,2024-03-28 03:11:56.693000+00:00,3,3,Thursday,3,March,0,High,1,0,2024-03-28 04:28:51.529989+00:00,76.91394981666667,Fast,unmapped,HAL Old Airport,0,0,0,1,,,,"Kadubeesanahalli Underpass, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
FKID003153,closed,True,12.9364416,77.6072177,planned,procession,Non-corridor,Unknown,N/A,2024-03-27 23:49:14.171000+00:00,23,2,Wednesday,3,March,0,Low,0,0,,,,unmapped,Adugodi,0,0,0,1,,,,"Hosur Road, Prestige Technopolis, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)"
FKID003154,closed,True,13.0684462,77.592898,unplanned,accident,Bellary Road 2,Unknown,N/A,2024-03-28 01:55:35.889000+00:00,1,3,Thursday,3,March,0,High,1,0,,,,unmapped,Kodigehalli,0,0,0,1,,,,"Bellary Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)"
FKID003155,closed,True,13.0458571,77.590955,unplanned,vehicle_breakdown,Bellary Road 1,Unknown,lcv,2024-03-28 01:06:35.413000+00:00,1,3,Thursday,3,March,0,High,1,0,,,,unmapped,Kodigehalli,0,0,0,1,,,,"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
FKID003156,closed,True,12.9622461,77.5939491,unplanned,vehicle_breakdown,Non-corridor,Unknown,lcv,2024-03-28 04:03:07.193000+00:00,4,3,Thursday,3,March,0,Low,0,0,2024-03-28 04:19:29.303482+00:00,16.368508033333335,Fast,unmapped,Halasuru Gate,0,0,0,1,,,,"Mission Road, Ashirwadam Junction, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)"
FKID003157,closed,True,12.966984,77.5949181,unplanned,vehicle_breakdown,Mysore Road,Unknown,truck,2024-03-28 03:38:37.164000+00:00,3,3,Thursday,3,March,0,High,1,0,2024-03-28 03:56:10.601799+00:00,17.55729665,Fast,unmapped,Halasuru Gate,1,1,0,1,MUD MAT,puncture,8.0,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
FKID003158,closed,True,13.0435562,77.6066611,unplanned,accident,ORR North 1,Unknown,N/A,2024-03-28 03:13:37.689000+00:00,3,3,Thursday,3,March,0,High,1,0,,,,unmapped,Hebbala,0,0,0,1,,,,"MBT Road, Yagappa Layout, Kanaka Nagar, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)"
FKID003159,closed,True,13.0417562,77.547087,unplanned,vehicle_breakdown,ORR North 2,Unknown,lcv,2024-03-28 01:51:16.452000+00:00,1,3,Thursday,3,March,0,High,1,0,,,,unmapped,Jalahalli,0,0,0,1,,,,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)"
FKID003160,active,True,12.8759288,77.6169593,unplanned,pot_holes,Non-corridor,Unknown,N/A,2024-03-28 04:31:23.400000+00:00,4,3,Thursday,3,March,0,Low,0,0,,,,unmapped,Hulimavu,0,0,0,1,,,,"1st Main Road, Isiri Stone Creek, Akshaya Nagar West, Yelenahalli, Bengaluru, Karnataka. Pin-560076 (India)"
FKID003161,closed,True,12.9852301,77.5564059,unplanned,others,Non-corridor,Unknown,N/A,2024-03-28 04:42:49.427000+00:00,4,3,Thursday,3,March,0,Low,0,1,2024-03-28 05:34:31.157595+00:00,51.695509916666666,Fast,unmapped,Rajajinagar,0,0,0,1,,,,"10th Main Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
FKID003162,closed,True,12.9449742,77.5967922,unplanned,vehicle_breakdown,Non-corridor,Unknown,private_car,2024-03-28 04:46:39.366000+00:00,4,3,Thursday,3,March,0,Low,0,0,,,,unmapped,Wilson Garden,0,0,0,1,,,,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
FKID003163,active,True,12.867873,77.6167195,unplanned,road_conditions,Non-corridor,Unknown,N/A,2024-03-28 05:27:19.496000+00:00,5,3,Thursday,3,March,1,Low,0,0,,,,unmapped,Hulimavu,0,0,0,1,,,,"9th Cross Road, Opal Akshaya Villa, Akshaya Nagar East, Yelenahalli, Bengaluru, Karnataka. Pin-560068 (India)"
FKID003164,closed,True,13.0454067,77.5565583,unplanned,vehicle_breakdown,ORR North 2,Unknown,bmtc_bus,2024-03-28 05:42:24.856000+00:00,5,3,Thursday,3,March,1,High,1,0,2024-03-28 06:05:57.484357+00:00,23.54380595,Fast,unmapped,Jalahalli,0,0,0,1,,,,"Dr JP Rajaratnam Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
FKID003165,closed,True,13.0455337,77.5818221,unplanned,congestion,ORR North 2,Unknown,N/A,2024-03-28 03:53:46.564000+00:00,3,3,Thursday,3,March,0,High,1,0,,,,unmapped,Kodigehalli,0,0,0,1,,,,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
FKID003166,closed,True,12.92194178,77.62088254,unplanned,vehicle_breakdown,Hosur Road,Unknown,bmtc_bus,2024-03-28 06:18:15.958000+00:00,6,3,Thursday,3,March,1,High,1,0,2024-03-28 07:23:44.776693+00:00,65.48031155,Fast,unmapped,Madiwala,0,0,0,1,,,,"Madiwala Market Street, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
FKID003167,closed,True,12.9973642,77.6702002,unplanned,vehicle_breakdown,ORR North 1,Unknown,heavy_vehicle,2024-03-28 03:44:09.668000+00:00,3,3,Thursday,3,March,0,High,1,0,,,,unmapped,Banaswadi,0,0,0,1,,,,"MBT Road, Ranka Junction, Annaiah Reddy Industrial Area, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
FKID003168,closed,True,12.9391209,77.7471098,unplanned,vehicle_breakdown,Non-corridor,Unknown,lcv,2024-03-28 03:57:45.195000+00:00,3,3,Thursday,3,March,0,Low,0,0,,,,unmapped,Whitefield,0,0,0,1,,,,"Varthur Main Road, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)"
FKID003169,closed,True,12.9668264,77.5051595,unplanned,vehicle_breakdown,Non-corridor,Unknown,others,2024-03-28 04:15:55.714000+00:00,4,3,Thursday,3,March,0,Low,0,0,,,,unmapped,Jnanabharathi,0,0,0,1,,,,"Kengeri Main Road, KK Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
FKID003170,closed,True,12.9316275,77.5802615,unplanned,vehicle_breakdown,Non-corridor,Unknown,bmtc_bus,2024-03-28 07:16:35.074000+00:00,7,3,Thursday,3,March,1,Low,0,0,2024-03-28 08:23:29.905289+00:00,66.91385481666667,Fast,unmapped,Jayanagara,0,0,0,1,,,,"25th Cross Road, 22nd Cross 4th Main Road Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
FKID003171,closed,True,13.1220156,77.6106667,unplanned,vehicle_breakdown,Bellary Road 2,Unknown,others,2024-03-28 05:34:42.010000+00:00,5,3,Thursday,3,March,1,High,1,0,,,,unmapped,Yelahanka,0,0,0,1,,,,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)"
FKID003172,closed,True,12.9458378,77.5953888,unplanned,others,Non-corridor,Unknown,N/A,2024-03-28 07:54:10.726000+00:00,7,3,Thursday,3,March,1,Low,0,0,2024-03-28 08:03:48.934297+00:00,9.63680495,Fast,unmapped,Wilson Garden,0,0,0,1,,,,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
FKID003173,closed,True,13.0528824,77.5934022,unplanned,vehicle_breakdown,Bellary Road 1,Unknown,truck,2024-03-28 05:37:50.776000+00:00,5,3,Thursday,3,March,1,High,1,0,,,,unmapped,Kodigehalli,1,1,0,1,goods,desail over,2023.0,"Bellary Road, Embassy Crescent, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
FKID003174,closed,True,12.9615183,77.5606438,unplanned,vehicle_breakdown,Mysore Road,Unknown,private_car,2024-03-28 06:10:49.250000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Chamarajpet,0,0,0,1,,,,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)"
FKID003175,closed,True,12.9338941,77.5386159,unplanned,vehicle_breakdown,ORR West 1,Unknown,truck,2024-03-28 06:17:32.358000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Banashankari,1,1,0,1,goods,engin problem,2.0,"Dr Rajkumar Puniya Bhoomi Road, Dwarka Nagar, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
FKID003176,closed,True,12.9901121,77.5048214,unplanned,vehicle_breakdown,Magadi Road,Unknown,bmtc_bus,2024-03-28 06:33:24.775000+00:00,6,3,Thursday,3,March,1,High,1,0,,,,unmapped,Kamakshipalya,0,0,0,1,,,,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
FKID003177,closed,True,12.9298983,77.5442921,unplanned,vehicle_breakdown,ORR West 1,Unknown,bmtc_bus,2024-03-28 05:20:53.211000+00:00,5,3,Thursday,3,March,1,High,1,0,,,,unmapped,Banashankari,0,0,0,1,,,,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru, Karnataka. Pin-560085 (India)"
FKID003178,closed,True,13.0598917,77.4632075,unplanned,accident,Non-corridor,Unknown,N/A,2024-03-28 12:38:34.908000+00:00,12,3,Thursday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID003179,closed,True,13.10515,77.6011616,unplanned,accident,Bellary Road 2,Unknown,N/A,2024-03-28 10:57:44.267000+00:00,10,3,Thursday,3,March,1,High,1,0,,,,unmapped,Yelahanka,0,0,0,1,,,,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)"
FKID003180,closed,True,12.9990834,77.5710764,planned,procession,Non-corridor,Unknown,N/A,2024-03-28 12:25:48.490000+00:00,12,3,Thursday,3,March,0,Low,0,1,,,,unmapped,Malleshwaram,0,0,0,1,,,,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
FKID003181,closed,True,13.059899,77.4631997,unplanned,accident,Non-corridor,Unknown,N/A,2024-03-28 12:44:35.336000+00:00,12,3,Thursday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID003182,closed,True,13.0598926,77.4631895,unplanned,accident,Non-corridor,Unknown,N/A,2024-03-28 11:59:56.667000+00:00,11,3,Thursday,3,March,1,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID003183,closed,True,13.059887,77.4627836,unplanned,accident,Non-corridor,Unknown,N/A,2024-03-28 12:02:01.954000+00:00,12,3,Thursday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID003184,closed,True,13.0599135,77.4627381,unplanned,accident,Non-corridor,Unknown,N/A,2024-03-28 12:25:41.120000+00:00,12,3,Thursday,3,March,0,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID003185,closed,True,13.059892,77.4631592,unplanned,accident,Non-corridor,Unknown,N/A,2024-03-28 11:58:49.815000+00:00,11,3,Thursday,3,March,1,Low,0,0,,,,unmapped,No Police Station,0,0,0,1,,,,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)"
FKID003186,closed,True,12.9735277,77.6106699,unplanned,vehicle_breakdown,Old Madras Road,Unknown,heavy_vehicle,2024-03-28 19:05:44.247000+00:00,19,3,Thursday,3,March,1,High,1,0,,,,unmapped,Ashok Nagar,0,0,0,1,,,,"Field Marshal KM Cariappa Road, Bangalore Central, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
FKID003187,active,True,12.9779218,77.5754535,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-28 19:10:03.513000+00:00,19,3,Thursday,3,March,1,Low,0,0,,,,unmapped,Upparpet,0,0,0,1,,,,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
FKID003188,active,True,12.9263752,77.5831396,unplanned,tree_fall,Non-corridor,Unknown,N/A,2024-03-28 19:53:32.664000+00:00,19,3,Thursday,3,March,1,Low,0,1,,,,unmapped,Jayanagara,0,0,0,1,,,,"33rd Cross Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
FKID003189,active,True,13.09786538,77.59902085,unplanned,road_conditions,Bellary Road 2,Unknown,N/A,2024-03-28 19:28:03.038000+00:00,19,3,Thursday,3,March,1,High,1,0,,,,unmapped,Yelahanka,0,0,0,1,,,,"Jakkur Main Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)"
FKID003190,closed,True,12.9432779,77.6977361,unplanned,vehicle_breakdown,ORR East 1,Unknown,lcv,2024-03-28 20:45:10.408000+00:00,20,3,Thursday,3,March,1,High,1,0,2024-03-28 21:16:04.484921+00:00,30.901282016666666,Fast,unmapped,HAL Old Airport,0,0,0,1,,,,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
FKID003191,closed,True,12.9841504,77.6417045,unplanned,vehicle_breakdown,Old Madras Road,Unknown,others,2024-03-28 20:44:13.827000+00:00,20,3,Thursday,3,March,1,High,1,0,2024-03-28 21:20:26.692874+00:00,36.214431233333336,Fast,unmapped,Jeevanbheemanagar,0,0,0,1,,,,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
FKID003192,closed,True,13.0380779,77.5896717,unplanned,vehicle_breakdown,Bellary Road 1,Unknown,private_bus,2024-03-28 20:53:03.557000+00:00,20,3,Thursday,3,March,1,High,1,0,,,,unmapped,Hebbala,0,0,0,1,,,,"3rd A Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
FKID003193,closed,True,12.9883918,77.5106077,unplanned,vehicle_breakdown,Magadi Road,Unknown,ksrtc_bus,2024-03-28 21:00:33.843000+00:00,21,3,Thursday,3,March,1,High,1,0,,,,unmapped,Kamakshipalya,0,0,0,1,,,,"Magadi Main Road, ASB Industrial Layout, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
FKID003194,closed,True,12.9692535,77.7011466,unplanned,construction,ORR East 2,Unknown,N/A,2024-03-28 21:04:50.096000+00:00,21,3,Thursday,3,March,1,High,1,0,2024-04-20 00:21:57.769051+00:00,31877.127884183334,Slow,unmapped,HAL Old Airport,0,0,0,1,,,,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
FKID003195,closed,True,13.0294384,77.5386352,unplanned,vehicle_breakdown,Tumkur Road,Unknown,heavy_vehicle,2024-03-28 21:42:19.589000+00:00,21,3,Thursday,3,March,1,High,1,0,2024-03-28 22:32:16.195728+00:00,49.94344546666667,Fast,unmapped,Yeshwanthpura,0,0,0,1,,,,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
